,Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud,Total_Servicios_Disponibles,Categoria_Poblacion
0,BUENOS AIRES,9 de Julio,Alfredo Demarchi (Est. Facundo Quiroga),1853,True,False,False,False,False,False,True,True,True,6588010.0,-35.2929819536873,-61.4072542128,4,Pequeña
1,BUENOS AIRES,9 de Julio,Carlos María Naón,497,False,False,False,False,False,False,True,True,True,6588020.0,-35.239499381663,-60.8251358750153,3,Muy pequeña
2,BUENOS AIRES,9 de Julio,Dudignac,2670,False,False,True,False,False,True,True,True,True,6588040.0,-35.6511928511123,-60.7098962799094,5,Mediana
3,BUENOS AIRES,9 de Julio,La Aurora (Est. La Niña),531,False,False,False,False,False,False,False,False,True,6588050.0,-35.4079467934432,-61.2105668204871,1,Pequeña
4,BUENOS AIRES,9 de Julio,Manuel B. Gonnet (Est. French),748,True,False,False,True,False,False,True,True,True,6588060.0,-35.5201414507378,-60.9989487976537,5,Pequeña
5,BUENOS AIRES,9 de Julio,Marcelino Ugarte (Est. Dennehy),76,False,False,False,False,False,False,True,False,True,6588070.0,-35.3462662593318,-60.7453446826815,2,Muy pequeña
6,BUENOS AIRES,9 de Julio,Morea,347,False,False,False,False,False,True,True,False,False,6588080.0,-35.5563880098445,-60.5605940553161,2,Muy pequeña
7,BUENOS AIRES,9 de Julio,Norumbega,57,False,False,False,False,False,False,True,False,False,6588090.0,-35.5357392707567,-60.7928143632315,1,Muy pequeña
8,BUENOS AIRES,9 de Julio,Patricios,745,True,False,False,False,False,True,True,True,False,6588110.0,-35.4395526972374,-60.7174384712323,4,Pequeña
9,BUENOS AIRES,9 de Julio,Villa General Fournier (Est. 9 de Julio Sud),566,False,False,False,True,False,True,True,True,True,6588120.0,-35.4989239490928,-60.8647207106461,5,Pequeña
10,BUENOS AIRES,Adolfo Alsina,Carhué,9660,True,False,True,True,False,True,True,True,True,6007010.0,-37.1774801030509,-62.7578962604015,7,Mediana
11,BUENOS AIRES,Adolfo Alsina,Espartillar,21,False,False,False,False,False,False,False,False,True,6007040.0,-37.3563345638716,-62.4387637810214,1,Muy pequeña
12,BUENOS AIRES,Alberti,Villa María,24,False,False,False,False,False,False,False,False,False,6021060.0,-34.8881255447686,-60.3469385614883,0,Muy pequeña
13,BUENOS AIRES,Alberti,Villa Ortiz (Est. Coronel Mom),815,False,False,False,False,False,True,True,True,True,6021070.0,-34.8435329449862,-60.3048498633642,4,Pequeña
14,BUENOS AIRES,Almirante Brown,Adrogué,30271,True,True,True,True,True,True,True,True,True,6028010.0,-34.8015580737331,-58.3914677191541,9,Grande
15,BUENOS AIRES,Almirante Brown,Burzaco,92223,True,True,True,True,True,True,True,True,True,6028010.0,-34.8315415891783,-58.3986874871405,9,Grande
16,BUENOS AIRES,Almirante Brown,Claypole,44098,True,True,True,True,False,True,True,True,True,6028010.0,-34.8044759080477,-58.3447825531042,8,Grande
17,BUENOS AIRES,Almirante Brown,Don Orione,46366,False,True,False,False,False,True,False,True,True,6028010.0,-34.8210751643113,-58.3447457989957,4,Grande
18,BUENOS AIRES,Almirante Brown,Glew,61985,True,True,True,True,False,True,True,True,True,6028010.0,-34.8860114180413,-58.3818301842512,8,Grande
19,BUENOS AIRES,Almirante Brown,Jose Mármol,43494,False,True,True,True,False,True,True,True,True,6028010.0,-34.7851442510713,-58.3681475603787,7,Grande
20,BUENOS AIRES,La Matanza,Ciudad Evita,97087,True,True,True,True,False,True,True,True,True,6427010.0,-34.7245358500775,-58.5370063768546,8,Grande
21,BUENOS AIRES,La Matanza,Gonzalez Catán,233988,True,True,True,True,True,True,True,True,True,6427010.0,-34.7724652485211,-58.6404861634561,9,Grande
22,BUENOS AIRES,La Matanza,Gregorio De Laferrere,248439,True,True,True,True,False,True,True,True,True,6427010.0,-34.7468379962284,-58.5925328858169,8,Grande
23,BUENOS AIRES,La Matanza,Isidro Casanova,192465,True,True,True,True,False,True,True,True,True,6427010.0,-34.7184291570686,-58.577751528605,8,Grande
24,BUENOS AIRES,La Matanza,La Tablada,113689,True,True,True,True,False,True,True,True,True,6427010.0,-34.6870536689657,-58.5256123986254,8,Grande
25,BUENOS AIRES,La Matanza,Lomas Del Mirador,74065,True,True,True,True,False,True,True,True,True,6427010.0,-34.6656949723622,-58.5331553311677,8,Grande
26,BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,116615,True,True,True,True,True,True,True,True,True,6490010.0,-34.7627676410061,-58.4267903899666,9,Grande
27,BUENOS AIRES,Lomas De Zamora,Temperley,116368,True,True,True,True,True,False,True,True,True,6490010.0,-34.767486625425,-58.3780461337408,8,Grande
28,BUENOS AIRES,Lomas De Zamora,Turdera,10199,True,True,True,True,False,False,True,True,True,6490010.0,-34.789560716095,-58.4041056486523,7,Grande
29,BUENOS AIRES,Lomas De Zamora,Villa Centenario,51834,False,True,False,False,False,True,False,True,True,6490010.0,-34.7289932955803,-58.4283436419093,4,Grande
30,BUENOS AIRES,Lomas De Zamora,Villa Fiorito,44713,False,True,False,True,False,True,True,True,True,6490010.0,-34.7067104032516,-58.4451304500011,6,Grande
31,BUENOS AIRES,Luján,Barrio Las Casuarinas,0,False,False,False,True,False,True,True,True,True,6497060.0,-34.5607457195455,-59.1700837097016,5,Muy pequeña
32,BUENOS AIRES,Luján,Carlos Keen,557,False,False,False,False,False,True,True,True,True,6497020.0,-34.4862819813638,-59.2180861330698,4,Pequeña
33,BUENOS AIRES,Luján,Club de Campo Los Puentes,302,False,False,False,False,False,False,False,True,True,6497025.0,-34.5760126891975,-59.0214105976263,2,Muy pequeña
34,BUENOS AIRES,San Vicente,Domselaar,0,False,True,False,False,False,True,True,True,True,6778020.0,-35.048692550243,-58.3145745868708,5,Muy pequeña
35,BUENOS AIRES,San Vicente,San Vicente,23405,True,True,True,True,False,True,True,True,True,6778020.0,-35.010404143813,-58.4699705982043,8,Grande
36,BUENOS AIRES,Suipacha,General Rivas,478,True,False,False,False,False,True,True,False,True,6784010.0,-34.6100370680434,-59.7504234207746,4,Muy pequeña
37,BUENOS AIRES,Suipacha,Suipacha,8403,True,False,True,True,False,True,True,True,True,6784020.0,-34.7712617839883,-59.6879181821818,7,Mediana
38,BUENOS AIRES,Tandil,De la Canal,57,False,False,False,False,False,True,False,False,False,6791010.0,-37.1293125663244,-59.105380206456,1,Muy pequeña
39,BUENOS AIRES,Tandil,Desvío Aguirre,0,False,False,False,True,False,True,False,True,True,6791050.0,-37.35,-59.0,4,Muy pequeña
40,BUENOS AIRES,Tandil,Gardey,532,False,False,False,True,False,True,True,True,True,6791030.0,-37.2823323375205,-59.3630004748452,5,Pequeña
41,BUENOS AIRES,Tandil,María Ignacia (Est. Vela),1948,True,False,False,False,False,True,True,False,True,6791040.0,-37.4029073074266,-59.5093354449092,4,Pequeña
42,BUENOS AIRES,Tandil,Tandil,116916,True,True,True,True,True,True,True,True,True,6791050.0,-37.3238849060878,-59.1310691770429,9,Grande
43,BUENOS AIRES,Tapalqué,Crotto,247,False,False,False,False,False,False,False,False,False,6798010.0,-36.5774103919485,-60.1711185359919,0,Muy pequeña
44,CABA,COMUNA 01,MONSERRAT,39914,True,True,True,True,True,True,True,True,True,2000010.0,-34.6126880821742,-58.379652044818,9,Grande
45,CABA,COMUNA 11,VILLA SANTA RITA,33325,True,True,True,True,True,True,True,True,True,2000010.0,-34.6161936201559,-58.4829573518477,9,Grande
46,BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves (Est. Chaves),9066,True,False,True,True,False,True,True,True,True,6014010.0,-38.0333995087596,-60.1003341740637,7,Mediana
47,BUENOS AIRES,Adolfo Gonzales Chaves,De la Garma,1625,False,False,False,True,False,True,True,True,True,6014020.0,-37.9635021758562,-60.415659383962,5,Pequeña
48,BUENOS AIRES,Adolfo Gonzales Chaves,Juan E. Barra,212,False,False,False,False,False,True,True,False,False,6014030.0,-37.8233871716044,-60.484639770555,2,Muy pequeña
49,BUENOS AIRES,Adolfo Gonzales Chaves,Vásquez,43,False,False,False,False,False,True,True,True,True,6014040.0,-38.1766861391835,-60.1708487303777,4,Muy pequeña
50,BUENOS AIRES,Alberti,Alberti (Est. Andrés Vaccarezza),8260,True,False,True,True,False,True,True,True,True,6021010.0,-35.0330734347841,-60.2806197287099,7,Mediana
51,BUENOS AIRES,Alberti,Coronel Seguí,146,False,False,False,False,False,True,False,False,False,6021020.0,-34.8681189984321,-60.3939708823404,1,Muy pequeña
52,BUENOS AIRES,Alberti,Mechita,412,True,False,False,False,False,False,False,True,True,6021030.0,-35.068013673391,-60.4025971632697,3,Muy pequeña
53,BUENOS AIRES,Alberti,Pla,192,False,False,False,False,False,False,True,False,False,6021040.0,-35.1243819752343,-60.2200612615259,1,Muy pequeña
54,BUENOS AIRES,Alberti,Villa Grisolía (Est. Achupallas),112,False,False,False,False,False,False,False,True,True,6021050.0,-35.1096178332808,-60.070551324606,2,Muy pequeña
55,BUENOS AIRES,Carlos Casares,Cadret,214,False,False,False,False,False,True,True,False,False,6147020.0,-35.7727531397053,-61.3353879836968,2,Muy pequeña
56,BUENOS AIRES,Carlos Casares,Carlos Casares,18347,True,True,True,True,False,True,True,True,True,6147030.0,-35.623543502046,-61.3653159121918,8,Grande
57,BUENOS AIRES,Carlos Casares,Colonia Mauricio,8,False,False,False,False,False,False,False,False,False,6147040.0,-35.5249595511909,-61.4378670824782,0,Muy pequeña
58,BUENOS AIRES,Carlos Casares,Hortensia,224,False,False,False,False,False,False,False,False,False,6147050.0,-35.9277092575349,-61.262290153739,0,Muy pequeña
59,BUENOS AIRES,Carlos Casares,La Sofía,12,False,False,False,False,False,True,False,True,True,6147060.0,-35.7003907357414,-61.1702865161871,3,Muy pequeña
60,BUENOS AIRES,Carlos Casares,Mauricio Hirsch,76,False,False,False,False,False,True,True,False,False,6147070.0,-35.583017649873,-61.5244457086778,2,Muy pequeña
61,BUENOS AIRES,Carlos Casares,Moctezuma,471,False,False,False,False,False,True,True,False,True,6147080.0,-35.4774725641963,-61.4930734927677,3,Muy pequeña
62,BUENOS AIRES,Carlos Casares,Ordoqui,174,False,False,False,False,False,False,False,False,False,6147090.0,-35.8831262095535,-61.1594280439031,0,Muy pequeña
63,BUENOS AIRES,Carlos Casares,Santo Tomás,27,False,False,False,False,False,False,False,False,False,6147095.0,-35.6740915009624,-61.5066664301675,0,Muy pequeña
64,BUENOS AIRES,Carlos Casares,Smith,465,False,False,False,False,False,True,True,False,False,6147100.0,-35.4946290260766,-61.5937811081594,2,Muy pequeña
65,BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,5178,True,True,True,True,False,True,True,True,True,6154010.0,-35.3925733302196,-62.4193023144118,8,Mediana
66,BUENOS AIRES,Carlos Tejedor,Colonia Seré,726,False,False,False,False,False,True,True,False,False,6154020.0,-35.4388157700903,-62.7252382146864,2,Pequeña
67,BUENOS AIRES,Carlos Tejedor,Curarú,422,False,False,False,False,False,True,True,False,False,6154030.0,-35.6403503028113,-62.1924372294866,2,Muy pequeña
68,BUENOS AIRES,Carlos Tejedor,Timote,526,False,False,False,False,False,True,True,False,False,6154040.0,-35.3477615165229,-62.2246532791856,2,Pequeña
69,BUENOS AIRES,Carlos Tejedor,Tres Algarrobos (Est. Cuenca),3201,False,False,False,False,True,True,True,True,True,6154050.0,-35.1979815144911,-62.7730814064669,5,Mediana
70,BUENOS AIRES,La Matanza,Rafael Castillo,147069,True,True,True,True,False,True,True,True,True,6427010.0,-34.7132054583486,-58.6258365121679,8,Grande
71,BUENOS AIRES,La Matanza,Ramos Mejía,139369,True,True,True,True,True,True,True,True,True,6427010.0,-34.6523081823718,-58.5592114732944,9,Grande
72,BUENOS AIRES,La Matanza,San Justo,148882,True,True,True,True,True,True,True,True,True,6427010.0,-34.6881604248706,-58.5626785715398,9,Grande
73,BUENOS AIRES,La Matanza,Tapiales,21437,True,True,True,True,True,True,True,True,True,6427010.0,-34.7108317770604,-58.495008488146,9,Grande
74,BUENOS AIRES,La Matanza,Villa Eduardo Madero,106891,True,True,True,True,False,True,True,True,True,6427010.0,-34.6981156880684,-58.4877575961419,8,Grande
75,BUENOS AIRES,La Matanza,Villa Luzuriaga,104585,True,True,True,True,False,True,True,True,True,6427010.0,-34.6730866446433,-58.5938792359541,8,Grande
76,BUENOS AIRES,Tapalqué,Tapalqué,7444,False,False,False,False,True,False,True,True,True,6798020.0,-36.3573669882462,-60.0247443487218,4,Mediana
77,BUENOS AIRES,Tapalqué,Velloso,127,False,False,False,False,False,False,False,False,False,6798030.0,-36.1215309084723,-59.6527146246682,0,Muy pequeña
